task,seed,method,epoch,validation_mse
nonlinear,1209,tp,3,0.20718353116863522
nonlinear,1209,tp,4,0.16602249454872042
nonlinear,1209,tp,5,0.13657604605341678
nonlinear,1209,tp,6,0.11424811607889179
nonlinear,1209,tp,7,0.09770121756456984
nonlinear,1209,tp,8,0.0847577709894504
nonlinear,1209,tp,9,0.0743841204810456
nonlinear,1209,tp,10,0.06643005733488021
nonlinear,1209,tp,11,0.059805534108764956
nonlinear,1209,tp,12,0.05425447575642084
nonlinear,1209,tp,13,0.049944554883772085
nonlinear,1209,tp,14,0.04640172506668575
nonlinear,1209,tp,15,0.04331484416799619
nonlinear,1209,tp,16,0.040648260629760055
nonlinear,1209,tp,17,0.038345963653990574
nonlinear,1209,tp,18,0.03649077019964925
nonlinear,1209,tp,19,0.03501902164630912
nonlinear,1209,tp,20,0.03355652173839003
nonlinear,1209,tp,21,0.03229654702828374
nonlinear,1209,tp,22,0.031195463203209654
nonlinear,1209,tp,23,0.030381990438241486
nonlinear,1209,tp,24,0.02953404036895622
nonlinear,1209,tp,25,0.02875586666661532
nonlinear,1209,tp,26,0.02814252050675346
nonlinear,1209,tp,27,0.02754869589608432
nonlinear,1209,tp,28,0.02700272170897919
nonlinear,1209,tp,29,0.026572864377534876
nonlinear,1209,tp,30,0.026027916928974635
nonlinear,1209,tp,31,0.025627324436283506
nonlinear,1209,tp,32,0.02531664742005249
nonlinear,1209,tp,33,0.02477953519998032
nonlinear,1209,tp,34,0.024550312172361758
nonlinear,1209,tp,35,0.02432430868272441
nonlinear,1209,tp,36,0.023889238712512594
nonlinear,1209,tp,37,0.023551727122144456
nonlinear,1209,tp,38,0.023339687438956685
nonlinear,1209,tp,39,0.023006783578871672
nonlinear,1209,tp,40,0.022704725545794304
nonlinear,1209,tp,41,0.022463766339682233
nonlinear,1209,tp,42,0.022138826568457743
nonlinear,1209,tp,43,0.021885492910780586
nonlinear,1209,tp,44,0.02167594756743862
nonlinear,1209,tp,45,0.02144761140741276
nonlinear,1209,tp,46,0.021274570589555297
nonlinear,1209,tp,47,0.020869399929352356
nonlinear,1209,tp,48,0.020650908258334197
nonlinear,1209,tp,49,0.020358568982359087
nonlinear,1209,tp,50,0.020167803474421205
nonlinear,1209,tp,51,0.01983842527995267
nonlinear,1209,tp,52,0.01971494948629712
nonlinear,1209,tp,53,0.01946484560242789
nonlinear,1209,tp,54,0.019349256938825256
nonlinear,1209,tp,55,0.019051352304577357
nonlinear,1209,tp,56,0.018907049380134423
nonlinear,1209,tp,57,0.018670797926011156
nonlinear,1209,tp,58,0.0184311360326041
nonlinear,1209,tp,59,0.018242069937276617
nonlinear,1209,tp,60,0.018087543644930443
nonlinear,1210,tp,1,0.38694548097368786
nonlinear,1210,tp,2,0.29547075812665385
nonlinear,1210,tp,3,0.23006949746140462
nonlinear,1210,tp,4,0.18379712193386855
nonlinear,1210,tp,5,0.15038734222825947
nonlinear,1210,tp,6,0.12592503009134914
nonlinear,1210,tp,7,0.10802276125186543
nonlinear,1210,tp,8,0.09482340824698972
nonlinear,1210,tp,9,0.08514145037325643
nonlinear,1210,tp,10,0.0772658690599523
nonlinear,1210,tp,11,0.07088482995994554
nonlinear,1210,tp,12,0.06566238718138026
nonlinear,1210,tp,13,0.0612016128582073
nonlinear,1210,tp,14,0.057370173559542305
nonlinear,1210,tp,15,0.05393559530758716
nonlinear,1210,tp,16,0.05102820326712867
nonlinear,1210,tp,17,0.048530002511932645
nonlinear,1210,tp,18,0.046413538301534225
nonlinear,1210,tp,19,0.04455176959502035
nonlinear,1210,tp,20,0.0426223388864847
nonlinear,1210,tp,21,0.04104200409771042
nonlinear,1210,tp,22,0.03960411644997678
nonlinear,1210,tp,23,0.03829730084767929
nonlinear,1210,tp,24,0.037097410235916395
nonlinear,1210,tp,25,0.03594525840790421
nonlinear,1210,tp,26,0.03496111228118345
nonlinear,1210,tp,27,0.034038240226775346
nonlinear,1210,tp,28,0.033140328821736224
nonlinear,1210,tp,29,0.03229842411325348
nonlinear,1210,tp,30,0.0314749726681804
nonlinear,1210,tp,31,0.030693448350179637
nonlinear,1210,tp,32,0.029991650595438152
nonlinear,1210,tp,33,0.029371558922755097
nonlinear,1210,tp,34,0.02869722593608216
nonlinear,1210,tp,35,0.028115737731451134
nonlinear,1210,tp,36,0.027467409290038703
nonlinear,1210,tp,37,0.026909001887205897
nonlinear,1210,tp,38,0.026348463087526235
nonlinear,1210,tp,39,0.025832230453210286
nonlinear,1210,tp,40,0.025341801869714565
nonlinear,1210,tp,41,0.024854632788250428
nonlinear,1210,tp,42,0.024293188057192813
nonlinear,1210,tp,43,0.023790160142877246
nonlinear,1210,tp,44,0.023358349442793715
nonlinear,1210,tp,45,0.022902079850502965
nonlinear,1210,tp,46,0.022410826030307186
nonlinear,1210,tp,47,0.021927584310072332
nonlinear,1210,tp,48,0.02148465741329761
nonlinear,1210,tp,49,0.02107403842044915
nonlinear,1210,tp,50,0.020693156392375674
nonlinear,1210,tp,51,0.020258418322239163
nonlinear,1210,tp,52,0.01988725862083839
nonlinear,1210,tp,53,0.01956116666415258
nonlinear,1210,tp,54,0.019110803415391144
nonlinear,1210,tp,55,0.018856780823584024
nonlinear,1210,tp,56,0.01853425116237105
nonlinear,1210,tp,57,0.0182441275065266
nonlinear,1210,tp,58,0.01803690955771892
nonlinear,1210,tp,59,0.017759446335595643
nonlinear,1210,tp,60,0.01740268080496629
nonlinear,1211,tp,1,0.31878340862403687
nonlinear,1211,tp,2,0.2506241535653105
nonlinear,1211,tp,3,0.20314135771463485
nonlinear,1211,tp,4,0.1697227897629079
nonlinear,1211,tp,5,0.14499307593113667
nonlinear,1211,tp,6,0.1254695437899939
nonlinear,1211,tp,7,0.10947737970396369
nonlinear,1211,tp,8,0.09734526649314783
nonlinear,1211,tp,9,0.08759501217509091
nonlinear,1211,tp,10,0.07989908137994714
nonlinear,1211,tp,11,0.07367564002523484
nonlinear,1211,tp,12,0.06840652903038978
nonlinear,1211,tp,13,0.06396411221841354
nonlinear,1211,tp,14,0.06021765406146428
nonlinear,1211,tp,15,0.056728919617357244
nonlinear,1211,tp,16,0.053667249610427105
nonlinear,1211,tp,17,0.050954995540858326
nonlinear,1211,tp,18,0.04865127230247888
nonlinear,1211,tp,19,0.04650577573754668
nonlinear,1211,tp,20,0.044470953731288725
nonlinear,1211,tp,21,0.042707526750690415
nonlinear,1211,tp,22,0.04123483097765865
nonlinear,1211,tp,23,0.0398115595162885
nonlinear,1211,tp,24,0.03848595721191736
nonlinear,1211,tp,25,0.03742241907295347
nonlinear,1211,tp,26,0.036348867289836155
nonlinear,1211,tp,27,0.035439784672571445
nonlinear,1211,tp,28,0.03452230334030581
nonlinear,1211,tp,29,0.03375721228498521
nonlinear,1211,tp,30,0.03307782414665527
nonlinear,1211,tp,31,0.032382242948895926
nonlinear,1211,tp,32,0.0317184874233429
nonlinear,1211,tp,33,0.031211286468982666
nonlinear,1211,tp,34,0.030723859226553074
nonlinear,1211,tp,35,0.03023973388448965
nonlinear,1211,tp,36,0.029680250786842263
nonlinear,1211,tp,37,0.029265124162585893
nonlinear,1211,tp,38,0.028770787265187798
nonlinear,1211,tp,39,0.028351604716155342
nonlinear,1211,tp,40,0.02802021707703495
nonlinear,1211,tp,41,0.02749668832640208
nonlinear,1211,tp,42,0.027165333509541752
nonlinear,1211,tp,43,0.026990739194352086
nonlinear,1211,tp,44,0.026580943430657773
nonlinear,1211,tp,45,0.0260726713019858
nonlinear,1211,tp,46,0.025625676929657934
nonlinear,1211,tp,47,0.025349777416441233
nonlinear,1211,tp,48,0.02517507197029183
nonlinear,1211,tp,49,0.024832154496480383
nonlinear,1211,tp,50,0.024491782844934213
nonlinear,1211,tp,51,0.024100569250108977
nonlinear,1211,tp,52,0.023882731020789878
nonlinear,1211,tp,53,0.02344758908887949
nonlinear,1211,tp,54,0.02325529686257077
nonlinear,1211,tp,55,0.022917062943041213
nonlinear,1211,tp,56,0.022607726377709126
nonlinear,1211,tp,57,0.022271763012802242
nonlinear,1211,tp,58,0.022084930346539175
nonlinear,1211,tp,59,0.021828641388789722
nonlinear,1211,tp,60,0.021656752577989297
nonlinear,1212,tp,1,0.23906686522199957
nonlinear,1212,tp,2,0.18148091345632156
nonlinear,1212,tp,3,0.14470170359047815
nonlinear,1212,tp,4,0.1193225743297901
nonlinear,1212,tp,5,0.1001003860829686
nonlinear,1212,tp,6,0.08509459000801424
nonlinear,1212,tp,7,0.07355036323147209
nonlinear,1212,tp,8,0.06493846674914905
nonlinear,1212,tp,9,0.05831558683363922
nonlinear,1212,tp,10,0.052899985141695936
nonlinear,1212,tp,11,0.04890556803709319
nonlinear,1212,tp,12,0.04538564560688369
nonlinear,1212,tp,13,0.042461680171085425
nonlinear,1212,tp,14,0.0397738410885839
nonlinear,1212,tp,15,0.03747534886572788
nonlinear,1212,tp,16,0.03545835380178372
nonlinear,1212,tp,17,0.03362862371961134
nonlinear,1212,tp,18,0.03198850559293531
nonlinear,1212,tp,19,0.030457864565192044
nonlinear,1212,tp,20,0.029145287994613356
nonlinear,1212,tp,21,0.02786103671845022
nonlinear,1212,tp,22,0.026762433407300324
nonlinear,1212,tp,23,0.025769845733427246
nonlinear,1212,tp,24,0.02473437204260337
nonlinear,1212,tp,25,0.023771883643102343
nonlinear,1212,tp,26,0.02302066850072658
nonlinear,1212,tp,27,0.022211503629167684
nonlinear,1212,tp,28,0.02144870554797564
nonlinear,1212,tp,29,0.0208168503609141
nonlinear,1212,tp,30,0.02015887783580551
nonlinear,1212,tp,31,0.019489175366989363
nonlinear,1212,tp,32,0.018966810655737906
nonlinear,1212,tp,33,0.018494783617031434
nonlinear,1212,tp,34,0.017943511915913046
nonlinear,1212,tp,35,0.01746540504267703
nonlinear,1212,tp,36,0.017051800617213904
nonlinear,1212,tp,37,0.016589518179048957
nonlinear,1212,tp,38,0.016264958603496058
nonlinear,1212,tp,39,0.01589564103036564
nonlinear,1212,tp,40,0.015492685494941072
nonlinear,1212,tp,41,0.015199953088748159
nonlinear,1212,tp,42,0.014877897959498301
nonlinear,1212,tp,43,0.014559019368190986
nonlinear,1212,tp,44,0.014314875552269441
nonlinear,1212,tp,45,0.014029598131904408
nonlinear,1212,tp,46,0.01374485045789945
nonlinear,1212,tp,47,0.013546935140495051
nonlinear,1212,tp,48,0.013335495664457589
nonlinear,1212,tp,49,0.013151073802885369
nonlinear,1212,tp,50,0.012900707377666123
nonlinear,1212,tp,51,0.012682067277041987
nonlinear,1212,tp,52,0.01253182178284277
nonlinear,1212,tp,53,0.012324464245854228
nonlinear,1212,tp,54,0.012169420617946894
nonlinear,1212,tp,55,0.01204526321799052
nonlinear,1212,tp,56,0.011850483256029049
nonlinear,1212,tp,57,0.01172332616624353
nonlinear,1212,tp,58,0.011536240617927887
nonlinear,1212,tp,59,0.011391097972810314
nonlinear,1212,tp,60,0.011303957813445745
nonlinear,1213,tp,1,0.38296305001914144
nonlinear,1213,tp,2,0.29068659157729365
nonlinear,1213,tp,3,0.225596368832236
nonlinear,1213,tp,4,0.180248742776444
nonlinear,1213,tp,5,0.14748070094044036
nonlinear,1213,tp,6,0.12275752303986232
nonlinear,1213,tp,7,0.10447006663444913
nonlinear,1213,tp,8,0.0903071344501817
nonlinear,1213,tp,9,0.07952576554943629
nonlinear,1213,tp,10,0.07103689213738652
nonlinear,1213,tp,11,0.06423294644627243
nonlinear,1213,tp,12,0.058790883060901876
nonlinear,1213,tp,13,0.05427634733829848
nonlinear,1213,tp,14,0.05045051056534536
nonlinear,1213,tp,15,0.04732699098471521
nonlinear,1213,tp,16,0.04484676381062802
nonlinear,1213,tp,17,0.0424317361721989
nonlinear,1213,tp,18,0.04036492890540499
nonlinear,1213,tp,19,0.038605850535252534
nonlinear,1213,tp,20,0.03683601792092634
nonlinear,1213,tp,21,0.03549316112792935
nonlinear,1213,tp,22,0.03423757581362761
nonlinear,1213,tp,23,0.032948923220941125
nonlinear,1213,tp,24,0.0319655675411434
nonlinear,1213,tp,25,0.03093864566514784
nonlinear,1213,tp,26,0.02999004231218375
nonlinear,1213,tp,27,0.02923748932185377
nonlinear,1213,tp,28,0.028480346214484586
nonlinear,1213,tp,29,0.027824994134607085
nonlinear,1213,tp,30,0.027166312275133248
nonlinear,1213,tp,31,0.02651675915680433
nonlinear,1213,tp,32,0.025950213335046008
nonlinear,1213,tp,33,0.025240773810067684
nonlinear,1213,tp,34,0.024682725845372806
nonlinear,1213,tp,35,0.02439357644059054
nonlinear,1213,tp,36,0.023937249990717873
nonlinear,1213,tp,37,0.02335933348145688
nonlinear,1213,tp,38,0.022955633483260313
nonlinear,1213,tp,39,0.022472342987931507
nonlinear,1213,tp,40,0.022089461610386548
nonlinear,1213,tp,41,0.021745555442770778
nonlinear,1213,tp,42,0.021368176855345658
nonlinear,1213,tp,43,0.021010428351937643
nonlinear,1213,tp,44,0.02060483773621848
nonlinear,1213,tp,45,0.020411190802679894
nonlinear,1213,tp,46,0.019967973013767557
nonlinear,1213,tp,47,0.019734116604509366
nonlinear,1213,tp,48,0.01944639297280987
nonlinear,1213,tp,49,0.019078239238062386
nonlinear,1213,tp,50,0.018986287938717865
nonlinear,1213,tp,51,0.018690442905977673
nonlinear,1213,tp,52,0.018324299585053706
nonlinear,1213,tp,53,0.01817183991273731
nonlinear,1213,tp,54,0.01804966418413952
nonlinear,1213,tp,55,0.01762393990240563
nonlinear,1213,tp,56,0.017503235610496506
nonlinear,1213,tp,57,0.01727241841122584
nonlinear,1213,tp,58,0.01704814090630004
nonlinear,1213,tp,59,0.016852374221112656
nonlinear,1213,tp,60,0.016627553756966285
nonlinear,1214,tp,1,0.30756376218603043
nonlinear,1214,tp,2,0.23351810045941404
nonlinear,1214,tp,3,0.18346996122428663
nonlinear,1214,tp,4,0.14938985937045682
nonlinear,1214,tp,5,0.12501913616896332
nonlinear,1214,tp,6,0.1062480678993607
nonlinear,1214,tp,7,0.09207280319743794
nonlinear,1214,tp,8,0.08116395379621504
nonlinear,1214,tp,9,0.0730045766233735
nonlinear,1214,tp,10,0.06620366360681884
nonlinear,1214,tp,11,0.060985803318456426
nonlinear,1214,tp,12,0.05673140738544787
nonlinear,1214,tp,13,0.05307751672002725
nonlinear,1214,tp,14,0.0500272332143387
nonlinear,1214,tp,15,0.04728161046945254
nonlinear,1214,tp,16,0.04500631152159975
nonlinear,1214,tp,17,0.04283172742568812
nonlinear,1214,tp,18,0.040893279779919266
nonlinear,1214,tp,19,0.03913571894960827
nonlinear,1214,tp,20,0.037627450631022595
nonlinear,1214,tp,21,0.03619696874248328
nonlinear,1214,tp,22,0.034875662740668896
nonlinear,1214,tp,23,0.0335651247852942
nonlinear,1214,tp,24,0.03240461597594988
nonlinear,1214,tp,25,0.03138535646376297
nonlinear,1214,tp,26,0.030276247967823855
nonlinear,1214,tp,27,0.02942510936077732
nonlinear,1214,tp,28,0.028409668617050698
nonlinear,1214,tp,29,0.027478338533880996
nonlinear,1214,tp,30,0.02672514978123051
nonlinear,1214,tp,31,0.026031738035559155
nonlinear,1214,tp,32,0.02516272048739869
nonlinear,1214,tp,33,0.02446612764191894
nonlinear,1214,tp,34,0.023825893907547118
nonlinear,1214,tp,35,0.02305693091837006
nonlinear,1214,tp,36,0.022507725695546
nonlinear,1214,tp,37,0.021753803110904954
nonlinear,1214,tp,38,0.021123536743729188
nonlinear,1214,tp,39,0.020552700154827932
nonlinear,1214,tp,40,0.020026156027554552
nonlinear,1214,tp,41,0.019387090274039228
nonlinear,1214,tp,42,0.018774338450671106
nonlinear,1214,tp,43,0.01830154205587284
nonlinear,1214,tp,44,0.017734223841541965
nonlinear,1214,tp,45,0.01717007045184266
nonlinear,1214,tp,46,0.016776363750853215
nonlinear,1214,tp,47,0.016206054953930862
nonlinear,1214,tp,48,0.015612973103696325
nonlinear,1214,tp,49,0.015245207186073589
nonlinear,1214,tp,50,0.014745498237577107
nonlinear,1214,tp,51,0.014381295296125245
nonlinear,1214,tp,52,0.013945504070872935
nonlinear,1214,tp,53,0.013477230801903854
nonlinear,1214,tp,54,0.013182728072417877
nonlinear,1214,tp,55,0.01277236510197028
nonlinear,1214,tp,56,0.012422216507495637
nonlinear,1214,tp,57,0.012129190059562344
nonlinear,1214,tp,58,0.011840519848538478
nonlinear,1214,tp,59,0.011532407846527279
nonlinear,1214,tp,60,0.011215817286753834
nonlinear,1215,tp,1,0.34008423383208797
nonlinear,1215,tp,2,0.26538567074491165
nonlinear,1215,tp,3,0.21576171055817883
nonlinear,1215,tp,4,0.18104836210176414
nonlinear,1215,tp,5,0.15475105796246372
nonlinear,1215,tp,6,0.13450505736125573
nonlinear,1215,tp,7,0.11786728930581279
nonlinear,1215,tp,8,0.10445823819012096
nonlinear,1215,tp,9,0.09339989902086428
nonlinear,1215,tp,10,0.08449562998803473
nonlinear,1215,tp,11,0.07693869194031637
nonlinear,1215,tp,12,0.0704453372696651
nonlinear,1215,tp,13,0.06481100202098675
nonlinear,1215,tp,14,0.060037172307121266
nonlinear,1215,tp,15,0.05581389643085285
nonlinear,1215,tp,16,0.05237803441977662
nonlinear,1215,tp,17,0.049296808965506284
nonlinear,1215,tp,18,0.04660169257174967
nonlinear,1215,tp,19,0.044118243935467004
nonlinear,1215,tp,20,0.04193175609894528
nonlinear,1215,tp,21,0.03996078213139746
nonlinear,1215,tp,22,0.03810016308582748
nonlinear,1215,tp,23,0.03641248413029699
nonlinear,1215,tp,24,0.03481098642941314
nonlinear,1215,tp,25,0.03339489490132527
nonlinear,1215,tp,26,0.032047237773033865
nonlinear,1215,tp,27,0.03080766239545078
nonlinear,1215,tp,28,0.029505826877613644
nonlinear,1215,tp,29,0.028473437308256716
nonlinear,1215,tp,30,0.027445541815571628
nonlinear,1215,tp,31,0.026519780967400115
nonlinear,1215,tp,32,0.025604045715106785
nonlinear,1215,tp,33,0.024838920138556566
nonlinear,1215,tp,34,0.024082970843219167
nonlinear,1215,tp,35,0.023348259159948776
nonlinear,1215,tp,36,0.022736245636440694
nonlinear,1215,tp,37,0.022056373339669994
nonlinear,1215,tp,38,0.021558680945489805
nonlinear,1215,tp,39,0.02103981766390838
nonlinear,1215,tp,40,0.020607417215266842
nonlinear,1215,tp,41,0.02015820462836467
nonlinear,1215,tp,42,0.019720707629335414
nonlinear,1215,tp,43,0.01936544473766284
nonlinear,1215,tp,44,0.019052880218901724
nonlinear,1215,tp,45,0.018732186746191214
nonlinear,1215,tp,46,0.01838693163429324
nonlinear,1215,tp,47,0.018073530136898674
nonlinear,1215,tp,48,0.017807902528872186
nonlinear,1215,tp,49,0.017445134832364394
nonlinear,1215,tp,50,0.01719113374502823
nonlinear,1215,tp,51,0.017062071249656193
nonlinear,1215,tp,52,0.016818965509133883
nonlinear,1215,tp,53,0.016535692314811227
nonlinear,1215,tp,54,0.016293906119357052
nonlinear,1215,tp,55,0.016043154131105138
nonlinear,1215,tp,56,0.015878075236203878
nonlinear,1215,tp,57,0.015681786871052577
nonlinear,1215,tp,58,0.015468698221664455
nonlinear,1215,tp,59,0.01529909724534026
nonlinear,1215,tp,60,0.01510006901942384
nonlinear,1216,tp,1,0.3074873775652159
nonlinear,1216,tp,2,0.23307769094341502
nonlinear,1216,tp,3,0.18335525138153197
nonlinear,1216,tp,4,0.1489462273360308
nonlinear,1216,tp,5,0.12461699922979212
nonlinear,1216,tp,6,0.10735266699197465
nonlinear,1216,tp,7,0.0937563442678303
nonlinear,1216,tp,8,0.08326295400646945
nonlinear,1216,tp,9,0.07458304108133358
nonlinear,1216,tp,10,0.06732673617540479
nonlinear,1216,tp,11,0.06118968229398549
nonlinear,1216,tp,12,0.05591995884141302
nonlinear,1216,tp,13,0.05136318501805628
nonlinear,1216,tp,14,0.04759429894022201
nonlinear,1216,tp,15,0.044164010211084355
nonlinear,1216,tp,16,0.041094986408786366
nonlinear,1216,tp,17,0.03844441919919832
nonlinear,1216,tp,18,0.03616306527775251
nonlinear,1216,tp,19,0.034186016123556005
nonlinear,1216,tp,20,0.03232393001433565
nonlinear,1216,tp,21,0.030807721904795082
nonlinear,1216,tp,22,0.02934955275247623
nonlinear,1216,tp,23,0.02809082105113735
nonlinear,1216,tp,24,0.02699230629040712
nonlinear,1216,tp,25,0.02602655853239633
nonlinear,1216,tp,26,0.025057899741519646
nonlinear,1216,tp,27,0.024264018519644975
nonlinear,1216,tp,28,0.023472331547794528
nonlinear,1216,tp,29,0.02272277303315025
nonlinear,1216,tp,30,0.02208606795896044
nonlinear,1216,tp,31,0.021485873795439245
nonlinear,1216,tp,32,0.020970177500609855
nonlinear,1216,tp,33,0.020441714672922193
nonlinear,1216,tp,34,0.020018656005957744
nonlinear,1216,tp,35,0.019538763668701543
nonlinear,1216,tp,36,0.019094786375927906
nonlinear,1216,tp,37,0.018768349955920135
nonlinear,1216,tp,38,0.018383592270749666
nonlinear,1216,tp,39,0.017978541428421202
nonlinear,1216,tp,40,0.017690027910317423
nonlinear,1216,tp,41,0.017326121997394032
nonlinear,1216,tp,42,0.01704279348784203
nonlinear,1216,tp,43,0.016771188907674265
nonlinear,1216,tp,44,0.01646649896459737
nonlinear,1216,tp,45,0.01618130757895596
nonlinear,1216,tp,46,0.01593003695909881
nonlinear,1216,tp,47,0.015755598033724658
nonlinear,1216,tp,48,0.015506079282244787
nonlinear,1216,tp,49,0.015252699195623361
nonlinear,1216,tp,50,0.01495573842618629
nonlinear,1216,tp,51,0.014734425114167525
nonlinear,1216,tp,52,0.01449016955951303
nonlinear,1216,tp,53,0.014355379177455089
nonlinear,1216,tp,54,0.014169905145819851
nonlinear,1216,tp,55,0.013919938232637626
nonlinear,1216,tp,56,0.013689772232708787
nonlinear,1216,tp,57,0.01360258283434188
nonlinear,1216,tp,58,0.013427367072524203
nonlinear,1216,tp,59,0.013185670564708804
nonlinear,1216,tp,60,0.013031329145654053
nonlinear,1217,tp,1,0.3053758059001528
nonlinear,1217,tp,2,0.242293497142524
nonlinear,1217,tp,3,0.19836863985427955
nonlinear,1217,tp,4,0.16880972658054352
